cp,cod_mun
42800,13076
42803,13076
42804,13076
42805,13076
42806,13076
42807,13076
42808,13076
42809,13076
42810,13076
42812,13076
42813,13076
42814,13076
42815,13076
42816,13076
42820,13076
42823,13076
42824,13076
42825,13076
42826,13076
42827,13076
42830,13076
42831,13076
42832,13076
42833,13076
42834,13076
42835,13076
42836,13076
42837,13076
42838,13076
42840,13076
42842,13076
42843,13076
42844,13076
42845,13076
42846,13076
42847,13076
42848,13076
42849,13076
42852,13063
42853,13063
42854,13063
42855,13063
42858,13063
42860,13063
42863,13063
42865,13063
42866,13063
42870,13063
42873,13063
42874,13063
42875,13063
42876,13063
42880,13063
42883,13063
42884,13063
42885,13063
42890,13063
42893,13063
42894,13063
42895,13063
42900,13017
42902,13017
42903,13017
42904,13017
42905,13017
42906,13017
42910,13017
42911,13017
42912,13017
42913,13017
42918,13017
42920,13064
42921,13064
42923,13064
42924,13064
42925,13064
42926,13064
42928,13064
42930,13064
42931,13064
42933,13064
42934,13064
42940,13065
42943,13065
42944,13065
42945,13065
42950,13074
42952,13074
42953,13074
42954,13074
42955,13074
42956,13074
42957,13074
42960,13074
42963,13074
42964,13074
42965,13074
42967,13074
42970,13010
42975,13010
42976,13010
42977,13010
42978,13010
42980,13013
42982,13013
42985,13013
42986,13013
42987,13013
42988,13013
42990,13013
42992,13013
42993,13013
42994,13013
42995,13013
43000,13028
43001,13028
43002,13028
43003,13028
43004,13028
43005,13028
43006,13028
43010,13028
43011,13028
43014,13028
43015,13028
43016,13028
43017,13028
43018,13028
43019,13028
43020,13046
43021,13046
43022,13046
43023,13046
43024,13046
43025,13046
43029,13046
43030,13046
43033,13046
43034,13046
43035,13046
43036,13046
43037,13046
43038,13046
43039,13046
43040,13032
43041,13032
43042,13032
43043,13032
43044,13032
43045,13032
43046,13032
43047,13032
43050,13025
43051,13025
43052,13025
43053,13025
43054,13025
43055,13025
43056,13025
43059,13025
43060,13011
43061,13011
43062,13011
43063,13011
43064,13011
43065,13011
43066,13011
43067,13011
43068,13011
43070,13026
43072,13026
43075,13026
43076,13026
43077,13026
43078,13026
43080,13080
43084,13080
43085,13080
43086,13080
43087,13080
43089,13080
43090,13078
43091,13078
43092,13078
43093,13078
43094,13078
43095,13078
43096,13078
43097,13078
43098,13078
43099,13078
43100,13042
43101,13042
43103,13042
43104,13042
43106,13042
43108,13042
43109,13042
43110,13042
43111,13042
43112,13042
43113,13042
43114,13042
43120,13062
43121,13062
43123,13062
43124,13062
43125,13062
43126,13062
43127,13062
43130,13062
43131,13062
43132,13062
43135,13062
43138,13062
43139,13062
43140,13034
43141,13034
43142,13034
43143,13034
43144,13034
43145,13034
43146,13034
43147,13034
43150,13073
43151,13073
43153,13073
43154,13073
43155,13073
43156,13073
43157,13073
43159,13073
43160,13073
43161,13073
43162,13073
43163,13073
43164,13073
43165,13073
43167,13073
43168,13073
43170,13071
43172,13071
43174,13071
43175,13071
43176,13071
43177,13071
43179,13071
43180,13071
43183,13071
43184,13071
43185,13071
43186,13071
43187,13071
43188,13071
43189,13071
43190,13033
43191,13033
43192,13033
43196,13033
43197,13033
43200,13081
43201,13081
43202,13081
43203,13081
43204,13081
43205,13081
43206,13081
43210,13081
43211,13081
43212,13081
43218,13081
43219,13081
43220,13081
43221,13081
43222,13081
43225,13081
43230,13014
43231,13014
43232,13014
43233,13014
43234,13014
43235,13014
43236,13014
43237,13014
43238,13014
43239,13014
43240,13014
43243,13014
43244,13014
43245,13014
43247,13014
43248,13014
43250,13079
43253,13079
43254,13079
43256,13079
43257,13079
43260,13079
43263,13079
43264,13079
43265,13079
43266,13079
43269,13079
43270,13068
43273,13068
43274,13068
43275,13068
43277,13068
43279,13068
43280,13068
43281,13068
43282,13068
43283,13068
43285,13068
43287,13068
43290,13068
43291,13068
43293,13068
43294,13068
43300,13012
43301,13012
43302,13012
43304,13012
43305,13012
43306,13012
43307,13012
43308,13012
43309,13012
43310,13012
43311,13012
43313,13012
43320,13012
43321,13012
43323,13012
43324,13012
43326,13012
43327,13012
43328,13012
43329,13012
43330,13020
43333,13020
43334,13020
43335,13020
43340,13020
43343,13020
43344,13020
43345,13020
43346,13020
43347,13020
43350,13037
43353,13037
43354,13037
43355,13037
43356,13037
43357,13037
43358,13037
43359,13037
43360,13037
43361,13037
43362,13037
43364,13037
43370,13037
43371,13037
43373,13037
43374,13037
43375,13037
43379,13037
43380,13036
43381,13036
43382,13036
43383,13036
43384,13036
43385,13036
43386,13036
43387,13036
43389,13036
43390,13036
43391,13036
43392,13036
43398,13036
43400,13035
43401,13035
43403,13035
43404,13035
43406,13035
43407,13035
43408,13035
43409,13035
43410,13035
43411,13035
43412,13035
43420,13027
43421,13027
43422,13027
43423,13027
43424,13027
43425,13027
43426,13027
43427,13027
43430,13027
43431,13027
43433,13027
43434,13027
43435,13027
43436,13027
43440,13053
43442,13053
43443,13053
43444,13053
43445,13053
43446,13053
43447,13053
43448,13053
43449,13053
43450,13053
43451,13053
43452,13053
43453,13053
43454,13053
43455,13053
43456,13053
43459,13053
43460,13004
43463,13004
43464,13004
43468,13004
43469,13004
43470,13004
43472,13004
43473,13004
43474,13004
43480,13060
43483,13060
43484,13060
43485,13060
43486,13060
43487,13060
43488,13060
43490,13060
43491,13060
43493,13060
43494,13060
43495,13060
43496,13060
43500,13024
43502,13024
43503,13024
43505,13024
43508,13024
43510,13024
43514,13024
43515,13024
43516,13024
43517,13024
43523,13024
43525,13024
43527,13024
43530,13024
43538,13024
43540,13001
43542,13001
43543,13001
43544,13001
43545,13001
43546,13001
43547,13001
43550,13001
43553,13001
43554,13001
43558,13001
43559,13001
43560,13045
43563,13045
43564,13045
43565,13045
43567,13045
43568,13045
43569,13045
43570,13045
43571,13045
43573,13045
43574,13045
43575,13045
43576,13045
43580,13022
43583,13022
43584,13022
43585,13022
43586,13022
43587,13022
43590,13022
43592,13022
43593,13022
43594,13022
43595,13022
43596,13022
43600,13077
43604,13077
43610,13077
43612,13077
43615,13077
43623,13077
43624,13077
43625,13077
43626,13077
43628,13077
43629,13077
43630,13077
43632,13077
43633,13077
43640,13077
43642,13077
43645,13077
43646,13077
43648,13077
43649,13077
43650,13077
43659,13077
43660,13077
43669,13077
43670,13077
43673,13077
43679,13077
43680,13077
43684,13077
43685,13077
43688,13077
43689,13077
43690,13077
43695,13077
43696,13077
43697,13077
43698,13077
43699,13077
43700,13077
43703,13077
43704,13077
43705,13077
43707,13077
43709,13077
43710,13077
43713,13077
43715,13077
43720,13002
43721,13002
43723,13002
43725,13002
43726,13002
43728,13002
43730,13002
43731,13002
43733,13002
43734,13002
43735,13002
43736,13002
43739,13002
43740,13016
43745,13016
43746,13016
43747,13016
43748,13016
43749,13016
43750,13016
43753,13016
43754,13016
43759,13016
43760,13056
43762,13056
43763,13056
43764,13056
43767,13056
43770,13056
43773,13056
43774,13056
43775,13056
43780,13057
43782,13057
43783,13057
43784,13057
43785,13057
43786,13057
43787,13057
43788,13057
43790,13057
43793,13057
43794,13057
43795,13057
43797,13057
43800,13069
43802,13069
43803,13069
43804,13069
43806,13069
43807,13069
43808,13069
43810,13069
43815,13069
43816,13069
43817,13069
43820,13069
43823,13069
43824,13069
43825,13069
43830,13083
43831,13083
43832,13083
43833,13083
43834,13083
43835,13083
43836,13083
43837,13083
43838,13083
43840,13083
43841,13083
43844,13083
43845,13083
43846,13083
43848,13083
43850,13083
43851,13083
43852,13083
43853,13083
43854,13083
43855,13083
43859,13083
43860,13075
43862,13075
43863,13075
43864,13075
43865,13075
43866,13075
43867,13075
43870,13075
43873,13075
43875,13075
43880,13066
43882,13066
43883,13066
43884,13066
43885,13066
43890,13066
43893,13066
43894,13066
43895,13066
43896,13066
43897,13066
43900,13008
43902,13008
43904,13008
43905,13008
43906,13008
43907,13008
43908,13008
43909,13008
43915,13008
43916,13008
43917,13008
43918,13008
43919,13008
43920,13008
43921,13008
43922,13008
43923,13008
43924,13008
43930,13072
43933,13072
43934,13072
43935,13072
43937,13072
43940,13007
43941,13007
43943,13007
43944,13007
43945,13007
43946,13007
43947,13007
43948,13007
43949,13007
43950,13007
43953,13007
43954,13007
43955,13007
43956,13007
43960,13021
43961,13021
43963,13021
43964,13021
43965,13021
43966,13021
43970,13061
43973,13061
43974,13061
43975,13061
43976,13061
43977,13061
43980,13061
43983,13061
43984,13061
43985,13061
43986,13061
43987,13061
43988,13061
43989,13061
43990,13061
43991,13061
43993,13061
43994,13061
43995,13061
43996,13061
43997,13061
43998,13061
44100,14039
44110,14039
44130,14039
44140,14039
44150,14039
44158,14039
44160,14039
44170,14039
44180,14039
44190,14039
44200,14039
44210,14039
44214,14039
44215,14039
44216,14039
44217,14039
44218,14039
44219,14039
44220,14039
44227,14039
44230,14039
44240,14039
44246,14039
44247,14039
44249,14039
44250,14039
44257,14039
44259,14039
44260,14039
44265,14039
44266,14039
44267,14039
44270,14039
44280,14039
44290,14039
44298,14039
44299,14039
44300,14039
44306,14039
44307,14039
44320,14039
44329,14039
44330,14039
44340,14039
44349,14039
44350,14039
44360,14039
44370,14039
44380,14039
44390,14039
44395,14039
44398,14039
44399,14039
44400,14039
44410,14039
44419,14039
44420,14039
44430,14039
44440,14039
44450,14039
44460,14039
44467,14039
44469,14039
44470,14039
44490,14039
44493,14039
44500,14039
44510,14039
44520,14039
44530,14039
44535,14039
44538,14039
44540,14039
44549,14039
44550,14039
44559,14039
44560,14039
44580,14039
44600,14039
44610,14039
44619,14039
44620,14039
44630,14039
44635,14039
44647,14039
44648,14039
44650,14039
44656,14039
44657,14039
44658,14039
44660,14039
44665,14039
44667,14039
44668,14039
44670,14039
44678,14039
44679,14039
44680,14039
44689,14039
44690,14039
44700,14039
44710,14039
44716,14039
44719,14039
44720,14039
44723,14039
44724,14039
44725,14039
44726,14039
44727,14039
44729,14039
44730,14039
44737,14039
44739,14039
44740,14039
44748,14039
44750,14039
44755,14039
44757,14039
44760,14039
44765,14039
44766,14039
44768,14039
44769,14039
44770,14039
44780,14039
44790,14039
44799,14039
44800,14039
44810,14039
44815,14039
44817,14039
44818,14039
44820,14039
44824,14039
44825,14039
44827,14039
44828,14039
44829,14039
44840,14039
44860,14039
44870,14039
44890,14039
44895,14039
44897,14039
44898,14039
44899,14039
44900,14039
44910,14039
44918,14039
44919,14039
44920,14039
44929,14039
44930,14039
44940,14039
44948,14039
44950,14039
44956,14039
44959,14039
44960,14039
44966,14039
44967,14039
44969,14039
44970,14039
44977,14039
44978,14039
44980,14039
44984,14039
44985,14039
44986,14039
44987,14039
44989,14039
44990,14039
45010,14120
45012,14120
45014,14120
45015,14120
45016,14120
45017,14120
45018,14120
45019,14120
45020,14120
45027,14120
45030,14120
45034,14120
45036,14120
45037,14120
45038,14120
45039,14120
45040,14120
45047,14120
45049,14120
45050,14120
45053,14120
45054,14120
45055,14120
45056,14120
45057,14120
45058,14120
45059,14120
45060,14120
45065,14120
45066,14120
45067,14120
45068,14120
45069,14120
45070,14120
45076,14120
45077,14120
45078,14120
45079,14120
45080,14120
45085,14120
45086,14120
45087,14120
45088,14120
45089,14120
45100,14120
45110,14120
45115,14120
45116,14120
45117,14120
45118,14120
45119,14120
45120,14120
45128,14120
45129,14120
45130,14120
45133,14120
45134,14120
45136,14120
45138,14120
45140,14120
45145,14120
45146,14120
45147,14120
45148,14120
45149,14120
45150,14120
45157,14120
45158,14120
45159,14120
45160,14120
45167,14120
45168,14120
45169,14120
45170,14120
45176,14120
45177,14120
45178,14120
45179,14120
45180,14120
45184,14120
45185,14120
45186,14120
45187,14120
45188,14120
45189,14120
45190,14120
45198,14120
45199,14120
45200,14120
45205,14120
45210,14120
45213,14120
45220,14120
45221,14120
45222,14120
45226,14120
45230,14120
45233,14120
45234,14120
45235,14120
45236,14120
45237,14120
45238,14120
45239,14120
45242,14120
45245,14120
45250,14071
45255,14071
45256,14071
45257,14071
45259,14071
45260,14045
45270,14045
45274,14045
45275,14045
45276,14045
45277,14045
45278,14045
45279,14045
45280,14045
45281,14045
45286,14045
45287,14045
45290,14045
45299,14045
45300,14083
45303,14083
45305,14083
45306,14083
45307,14083
45308,14083
45310,14083
45314,14083
45320,14083
45325,14083
45330,14083
45331,14083
45335,14083
45340,14083
45341,14083
45345,14083
45349,14083
45350,14009
45353,14009
45355,14009
45359,14009
45360,14009
45364,14009
45368,14009
45380,14005
45390,14005
45398,14005
45399,14005
45400,14101
45402,14101
45403,14101
45404,14101
45405,14101
45406,14101
45407,14101
45408,14101
45410,14101
45412,14101
45413,14101
45415,14101
45416,14101
45417,14101
45420,14101
45422,14101
45424,14101
45425,14101
45426,14101
45427,14101
45428,14101
45429,14101
45430,14124
45434,14124
45435,14124
45436,14124
45437,14124
45438,14124
45439,14124
45440,14124
45443,14124
45444,14124
45445,14124
45446,14124
45448,14124
45452,14124
45453,14124
45454,14124
45455,14124
45460,14124
45462,14124
45464,14124
45465,14124
45470,14001
45473,14001
45474,14001
45475,14001
45476,14001
45477,14001
45478,14001
45479,14001
45480,14029
45482,14029
45483,14029
45484,14029
45485,14029
45486,14029
45487,14029
45488,14029
45492,14029
45493,14029
45494,14029
45495,14029
45496,14029
45500,14098
45509,14098
45510,14098
45519,14098
45520,14098
45525,14098
45527,14098
45528,14098
45530,14098
45535,14098
45540,14098
45550,14098
45559,14098
45560,14098
45567,14098
45570,14098
45579,14098
45580,14098
45588,14098
45589,14098
45590,14098
45593,14098
45594,14098
45595,14098
45596,14098
45597,14098
45598,14098
45599,14098
45600,14098
45601,14098
45602,14098
45604,14098
45605,14098
45606,14098
45607,14098
45608,14098
45609,14098
45610,14098
45613,14098
45615,14098
45618,14098
45619,14098
45620,14098
45623,14098
45625,14098
45626,14098
45627,14098
45628,14098
45629,14098
45630,14098
45638,14098
45640,14097
45641,14097
45643,14097
45644,14097
45645,14097
45646,14097
45647,14097
45650,14097
45653,14097
45654,14097
45655,14097
45656,14097
45659,14097
45660,14097
45663,14097
45664,14097
45665,14097
45670,14097
45672,14097
45675,14097
45676,14097
45677,14097
45678,14097
45679,14097
45680,14070
45683,14070
45685,14070
45686,14070
45687,14070
45690,14070
45692,14070
45693,14070
45694,14070
45696,14070
45700,14002
45710,14002
45712,14002
45713,14002
45718,14002
45720,14002
45723,14002
45724,14002
45730,14114
45737,14114
45740,14114
45744,14114
45745,14114
45746,14114
45750,14119
45752,14119
45753,14119
45754,14119
45755,14119
45756,14119
45757,14119
45758,14119
45760,14119
45763,14119
45764,14119
45765,14119
45766,14119
45767,14119
45770,14119
45773,14119
45774,14119
45775,14119
45776,14119
45777,14119
45780,14119
45783,14119
45784,14119
45785,14119
45786,14119
45787,14119
45788,14119
45789,14119
45790,14010
45796,14010
45798,14010
45799,14010
45800,14050
45802,14050
45803,14050
45804,14050
45805,14050
45806,14050
45810,14050
45811,14050
45812,14050
45815,14050
45816,14050
45820,14050
45822,14050
45825,14050
45830,14050
45840,14050
45850,14044
45857,14044
45860,14044
45870,14044
45875,14044
45876,14044
45877,14044
45880,14051
45883,14051
45884,14051
45887,14051
45890,14051
45896,14051
45899,14051
45900,14030
45902,14030
45903,14030
45905,14030
45906,14030
45907,14030
45908,14030
45920,14030
45922,14030
45925,14030
45930,14030
45933,14030
45934,14030
45935,14030
45936,14030
45940,14030
45943,14030
45944,14030
45945,14030
45946,14030
45950,14066
45954,14066
45955,14066
45956,14066
45957,14066
45959,14066
45960,14066
45961,14066
45963,14066
45964,14066
45965,14066
45967,14066
45970,14066
45975,14066
45976,14066
45977,14066
45978,14066
45979,14066
45980,14123
45982,14123
45983,14123
45984,14123
45986,14123
45987,14123
45988,14123
45990,14123
45992,14123
45993,14123
45994,14123
45995,14123
45996,14123
45997,14123
45998,14123
46000,14042
46002,14042
46003,14042
46005,14042
46006,14042
46007,14042
46008,14042
46009,14042
46010,14042
46012,14042
46013,14042
46014,14042
46015,14042
46017,14042
46018,14042
46019,14042
46020,14042
46022,14042
46023,14042
46024,14042
46025,14042
46029,14042
46030,14042
46034,14042
46036,14042
46037,14042
46040,14061
46042,14061
46043,14061
46044,14061
46045,14061
46047,14061
46049,14061
46050,14061
46053,14061
46055,14061
46056,14061
46057,14061
46060,14061
46063,14061
46064,14061
46065,14061
46066,14061
46067,14061
46068,14061
46069,14061
46070,14061
46072,14061
46073,14061
46074,14061
46075,14061
46076,14061
46078,14061
46080,14061
46083,14061
46084,14061
46087,14061
46100,14115
46103,14115
46104,14115
46105,14115
46106,14115
46107,14115
46109,14115
46110,14115
46112,14115
46113,14115
46114,14115
46115,14115
46117,14115
46120,14115
46123,14115
46124,14115
46126,14115
46127,14115
46130,14019
46140,14019
46145,14019
46152,14019
46153,14019
46155,14019
46157,14019
46170,14104
46174,14104
46175,14104
46176,14104
46177,14104
46180,14104
46190,14104
46194,14104
46196,14104
46197,14104
46200,14025
46202,14025
46203,14025
46204,14025
46205,14025
46206,14025
46207,14025
46208,14025
46210,14025
46225,14025
46227,14025
46228,14025
